id,budget,loss,planner,model_based
"(0, 0, 166)",0.9999999999999999,131.79999999999998,LBTRRT,0
"(0, 0, 166)",3.0000000000000004,344.8333333333333,LBTRRT,0
"(0, 0, 167)",0.3333333333333333,100010.08945495174,SST,1
"(0, 0, 168)",0.3333333333333333,100010.47979691559,SST,1
"(0, 0, 169)",0.3333333333333333,100010.55772698081,SST,1
"(0, 0, 170)",0.3333333333333333,100010.19701317053,SST,0
"(0, 0, 171)",0.3333333333333333,100009.74918588181,SST,1
"(0, 0, 172)",0.3333333333333333,100009.97885573511,SST,1
"(0, 0, 173)",0.3333333333333333,100010.21960155263,SST,1
"(0, 0, 174)",0.3333333333333333,199.13333333333333,AITstar,0
"(0, 0, 174)",0.9999999999999999,332.43333333333334,AITstar,0
"(0, 0, 175)",0.3333333333333333,276.03333333333336,RRTstar,0
"(0, 0, 175)",0.9999999999999999,350.09999999999997,RRTstar,0
"(0, 0, 176)",0.3333333333333333,83.0,AITstar,0
"(0, 0, 176)",0.9999999999999999,126.19999999999999,AITstar,0
"(0, 0, 176)",3.0000000000000004,404.06666666666666,AITstar,0
"(0, 0, 177)",0.3333333333333333,257.9666666666667,RRTXstatic,0
"(0, 0, 177)",0.9999999999999999,690.8333333333334,RRTXstatic,0
"(0, 0, 178)",0.3333333333333333,183.26666666666665,RRTXstatic,0
"(0, 0, 178)",0.9999999999999999,293.73333333333335,RRTXstatic,0
"(0, 0, 179)",0.3333333333333333,100009.27325875883,BITstar,1
"(0, 0, 180)",0.3333333333333333,100010.07247546979,SST,1
"(0, 0, 181)",0.3333333333333333,100009.43901129292,SST,1
"(0, 0, 182)",0.3333333333333333,100010.39389393847,SST,0
"(0, 0, 183)",0.3333333333333333,100009.85006731625,SST,1
"(0, 0, 184)",0.3333333333333333,100010.72213489532,SST,0
"(0, 0, 185)",0.3333333333333333,100010.71873661771,SST,1
"(0, 0, 186)",0.3333333333333333,339.93333333333334,RRTXstatic,0
"(0, 0, 186)",0.9999999999999999,331.2,RRTXstatic,0
"(0, 0, 187)",0.3333333333333333,100010.59291072768,SST,1
"(0, 0, 188)",0.3333333333333333,100009.0266827277,SST,1
"(0, 0, 189)",0.3333333333333333,100009.27325875883,BITstar,0
"(0, 0, 190)",0.3333333333333333,100009.27325875883,BITstar,0
"(0, 0, 191)",0.3333333333333333,100009.87627222676,SST,1
"(0, 0, 192)",0.3333333333333333,100009.27325875883,BITstar,0
"(0, 0, 193)",0.3333333333333333,100010.49272603134,SST,1
"(0, 0, 194)",0.3333333333333333,100010.02697277356,SST,1
"(0, 0, 195)",0.3333333333333333,100010.45987898037,SST,1
"(0, 0, 196)",0.3333333333333333,31.0,AITstar,0
"(0, 0, 196)",0.9999999999999999,30.333333333333332,AITstar,0
"(0, 0, 196)",3.0000000000000004,30.333333333333332,AITstar,0
"(0, 0, 196)",9.0,78.03333333333333,AITstar,0
"(0, 0, 196)",27.0,248.0,AITstar,0
"(0, 0, 197)",0.3333333333333333,100010.59439982305,SST,0
"(0, 0, 198)",0.3333333333333333,158.63333333333333,LBTRRT,1
"(0, 0, 198)",0.9999999999999999,166.53333333333333,LBTRRT,1
"(0, 0, 198)",3.0000000000000004,342.29999999999995,LBTRRT,1
"(0, 0, 199)",0.3333333333333333,100010.32153463441,SST,1
"(0, 0, 200)",0.3333333333333333,100010.28192904317,SST,1
"(0, 0, 201)",0.3333333333333333,100010.03981778833,SST,1
"(0, 0, 202)",0.3333333333333333,354.3666666666666,RRTstar,0
"(0, 0, 202)",0.9999999999999999,320.56666666666666,RRTstar,0
"(0, 0, 203)",0.3333333333333333,100009.68903329871,SST,1
"(0, 0, 204)",0.3333333333333333,219.9666666666666,RRTXstatic,0
"(0, 0, 204)",0.9999999999999999,335.46666666666664,RRTXstatic,0
"(0, 0, 205)",0.3333333333333333,100010.69603079728,SST,1
"(0, 0, 206)",0.3333333333333333,100009.32248807019,SST,0
"(0, 0, 207)",0.3333333333333333,31.666666666666668,AITstar,0
"(0, 0, 207)",0.9999999999999999,29.666666666666668,AITstar,0
"(0, 0, 207)",3.0000000000000004,31.0,AITstar,0
"(0, 0, 207)",9.0,70.8,AITstar,0
"(0, 0, 207)",27.0,245.0666666666667,AITstar,0
"(0, 0, 207)",81.0,913.3000000000001,AITstar,0
"(0, 0, 208)",0.3333333333333333,100009.77378923737,SST,1
"(0, 0, 209)",0.3333333333333333,100010.31738792993,SST,0
"(0, 0, 210)",0.3333333333333333,100010.59728718262,SST,0
"(0, 0, 211)",0.3333333333333333,100010.7025449758,SST,1
"(0, 0, 212)",0.3333333333333333,100009.70132835412,SST,1
"(0, 0, 213)",0.3333333333333333,100009.22348034353,SST,1
"(0, 0, 214)",0.3333333333333333,100010.27317697235,SST,1
"(0, 0, 215)",0.3333333333333333,31.666666666666668,AITstar,0
"(0, 0, 215)",0.9999999999999999,26.0,AITstar,0
"(0, 0, 215)",3.0000000000000004,33.800000000000004,AITstar,0
"(0, 0, 215)",9.0,98.7,AITstar,0
"(0, 0, 216)",0.3333333333333333,100010.57883496296,SST,1
"(0, 0, 217)",0.3333333333333333,105.89999999999999,LBTRRT,1
"(0, 0, 217)",0.9999999999999999,150.96666666666667,LBTRRT,1
"(0, 0, 217)",3.0000000000000004,481.6333333333334,LBTRRT,1
"(0, 0, 218)",0.3333333333333333,240.16666666666666,RRTXstatic,0
"(0, 0, 218)",0.9999999999999999,266.56666666666666,RRTXstatic,0
"(0, 0, 219)",0.3333333333333333,31.73333333333333,AITstar,0
"(0, 0, 219)",0.9999999999999999,42.4,AITstar,0
"(0, 0, 219)",3.0000000000000004,73.0,AITstar,0
"(0, 0, 219)",9.0,268.03333333333336,AITstar,0
"(0, 0, 220)",0.3333333333333333,100009.02833192375,SST,1
"(0, 0, 221)",0.3333333333333333,100009.27325875883,BITstar,1
"(0, 0, 222)",0.3333333333333333,100010.15677305746,SST,1
"(0, 0, 223)",0.3333333333333333,100009.46366889829,SST,1
"(0, 0, 224)",0.3333333333333333,100009.8166794922,SST,1
"(0, 0, 225)",0.3333333333333333,100009.30707170721,SST,1
"(0, 0, 226)",0.3333333333333333,230.0333333333333,RRTXstatic,0
"(0, 0, 226)",0.9999999999999999,214.23333333333332,RRTXstatic,0
"(0, 0, 227)",0.3333333333333333,154.29999999999998,RRTstar,0
"(0, 0, 227)",0.9999999999999999,106.13333333333333,RRTstar,0
"(0, 0, 227)",3.0000000000000004,198.53333333333333,RRTstar,0
"(0, 0, 228)",0.3333333333333333,459.1666666666667,AITstar,0
"(0, 0, 228)",0.9999999999999999,1081.8666666666666,AITstar,0
"(0, 0, 229)",0.3333333333333333,100009.3198631305,SST,1
"(0, 0, 230)",0.3333333333333333,767.5333333333333,AITstar,0
"(0, 0, 230)",0.9999999999999999,1652.4666666666665,AITstar,0
"(0, 0, 231)",0.3333333333333333,100008.87917211365,SST,1
"(0, 0, 231)",0.9999999999999999,100007.1866157743,SST,1
"(0, 0, 232)",0.3333333333333333,114.23333333333333,LBTRRT,0
"(0, 0, 232)",0.9999999999999999,189.56666666666663,LBTRRT,0
"(0, 0, 232)",3.0000000000000004,278.56666666666666,LBTRRT,0
"(0, 0, 233)",0.3333333333333333,100010.60198287106,SST,0
"(0, 0, 234)",0.3333333333333333,100009.51059749955,SST,1
"(0, 0, 235)",0.3333333333333333,100010.48582721048,SST,1
"(0, 0, 236)",0.3333333333333333,100009.27325875883,BITstar,1
"(0, 0, 237)",0.3333333333333333,100009.62585148732,SST,1
"(0, 0, 238)",0.3333333333333333,100010.25952618627,SST,1
"(0, 0, 239)",0.3333333333333333,100010.25542359322,SST,1
"(0, 0, 240)",0.3333333333333333,100009.59066663112,SST,1
"(0, 0, 241)",0.3333333333333333,100010.29939802496,SST,1
"(0, 0, 242)",0.3333333333333333,100010.79456707208,SST,1
"(0, 0, 243)",0.3333333333333333,458.2,RRTXstatic,0
"(0, 0, 243)",0.9999999999999999,612.6333333333333,RRTXstatic,0
"(0, 0, 244)",0.3333333333333333,172.19999999999996,LBTRRT,0
"(0, 0, 244)",0.9999999999999999,322.0,LBTRRT,0
"(0, 0, 245)",0.3333333333333333,100010.19364643742,SST,1
"(0, 0, 246)",0.3333333333333333,100009.13260610674,SST,1
"(0, 0, 247)",0.3333333333333333,86.33333333333333,AITstar,0
"(0, 0, 247)",0.9999999999999999,223.69999999999996,AITstar,0
"(0, 0, 248)",0.3333333333333333,100010.22754048824,SST,1
"(0, 0, 249)",0.3333333333333333,1264.3666666666666,AITstar,0
"(0, 0, 249)",0.9999999999999999,2885.133333333333,AITstar,0
"(0, 0, 250)",0.3333333333333333,100010.2670678037,SST,1
"(0, 0, 251)",0.3333333333333333,636.8000000000001,RRTstar,0
"(0, 0, 251)",0.9999999999999999,863.3666666666667,RRTstar,0
"(0, 0, 252)",0.3333333333333333,100010.61573080759,SST,1
"(0, 0, 253)",0.3333333333333333,88.86666666666666,RRTXstatic,0
"(0, 0, 253)",0.9999999999999999,152.0,RRTXstatic,0
